name,code,population,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
Roerdalen,GM1669,20572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,3,0,1,2,1,0,4,4,3,0,1,0,2,3,0,1,2,1,0,1,1,1,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,1,3,1,0,1,2,3,1,2,2,3,3,3,2,2,2,3,4,4,2,1,6,4,4,6,1,2,5,3,3,9,6,10,3,6,7,6,13,7,5,4,7,8,5,8,1,6,2,6,6,5,7,3,4,6,3,1,5,2,4,7,13,5,8,11,13,5,9,15,12,8,6,15,18,13,14,6,13,26,34,18,11,18,18,14
Roosendaal,GM1674,77268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,1,0,3,5,2,2,4,1,0,1,0,2,2,2,9,10,15,9,0,3,9,9,14,7,6,5,1,8,7,9,4,8,2,4,8,3,1,2,6,0,1,3,3,0,2,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,0,2,1,2,1,1,3,1,3,2,1,4,3,2,7,1,3,5,2,5,1,12,2,2,1,4,1,6,4,3,2,3,0,1,1,1,1,1,0,0,3,4,0,0,3,1,1,3,4,0,3,3,1,6,2,3,1,1,5,5,4,5,4,3,6,12,14,16,9,9,8,12,18,10,19,16,16,16,27,26,22,26,52,62,37,25,49,37,50,36,42,49,47,47,32,42,47,58,70,69,42,66,67,65,54,78,78,64,45,50,30,58,38,19,39,21,29,36,33,64,28,31,40,30,31,40,41,29,35,24,37,23,37,30,21,29,32,22,22,34,19,23,31,39,34,40,32,32,35,59,52,26,29,43,43,19,38,21
Schouwen-Duiveland,GM1676,33960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,1,0,1,0,1,2,0,0,2,0,2,1,1,1,2,0,1,1,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,10,5,4,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,3,10,0,0,0,0,1,4,2,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,0,3,0,1,3,3,0,1,1,0,3,3,3,1,1,1,0,2,1,0,0,3,1,1,7,2,1,2,3,3,4,5,6,5,15,5,3,8,9,9,11,7,7,2,8,10,13,5,8,9,11,18,11,9,22,16,5,4,9,11,5,2,2,3,2,9,4,9,7,5,8,3,7,9,1,3,3,1,1,5,6,6,4,4,2,1,1,1,3,4,6,9,6,12,7,22,7,9,5,4,12,15,12,9,6,15,7,22,12
Aa en Hunze,GM1680,25394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,3,6,2,4,5,1,3,1,4,2,5,4,4,1,6,7,5,17,16,9,7,6,10,8,5,6,6,5,8,8,5,1,3,4,1,1,4,0,3,6,2,1,2,2,2,4,0,1,5,3,3,2,4,2,2,4,0,7,6,3,6,5,4,3,3,3,4,8,3,3,5,4,7,5,3,6,10,5,7,9,12,5,2,12,4,4,13,11,10,8,7,10
Borger-Odoorn,GM1681,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,2,2,9,2,1,3,4,2,3,1,4,1,4,3,8,18,18,14,11,20,7,7,14,15,11,6,10,8,6,0,5,8,5,5,6,7,10,1,5,10,6,6,4,3,5,5,4,2,4,1,5,3,3,10,0,3,5,10,10,7,1,6,6,8,3,4,2,6,5,4,9,10,11,5,6,9,4,6,9,4,5,12,7,13,20,12,17,8,8,11
Cuijk,GM1684,25368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,2,1,0,1,0,4,4,0,3,2,7,0,0,2,0,0,2,0,3,2,1,1,3,2,1,0,1,0,0,1,3,2,9,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,1,1,0,0,1,1,2,7,1,3,2,1,1,2,5,3,1,1,1,1,5,6,3,5,0,4,5,12,11,8,7,5,7,19,11,8,7,5,17,18,18,14,17,11,32,25,29,13,17,15,16,11,11,15,1,10,19,7,4,5,6,7,10,7,7,2,9,6,6,5,7,5,6,7,10,8,11,5,11,9,6,8,12,9,22,8,19,15,10,19,7,14,9,11,13,13,13,19,15,25,21,19,13,15
Landerd,GM1685,15831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,3,3,2,2,0,2,1,2,0,9,8,2,3,3,1,1,4,4,1,2,1,6,5,6,4,4,4,6,1,1,4,2,0,3,2,1,2,0,2,2,7,2,1,0,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,4,1,3,3,0,3,3,0,3,8,7,5,6,10,6,5,13,10,5,12,13,9,10,4,5,12,11,13,6,9,8,19,12,13,11,15,1,9,11,8,8,3,9,9,3,4,4,8,2,5,12,5,1,6,8,4,5,12,7,2,3,7,4,8,5,7,8,2,7,4,6,8,3,7,13,3,3,9,6,11,6,13,10,12,14,10,17,13,14,16,13
De Wolden,GM1690,24374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,2,4,3,0,0,3,0,1,3,0,2,1,1,3,1,3,0,0,0,1,0,1,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,1,2,0,1,1,0,2,2,3,2,5,6,2,3,11,8,5,6,8,5,8,12,5,12,6,8,9,3,10,6,11,4,7,5,5,8,12,5,6,8,6,4,8,5,2,4,7,4,2,3,6,1,3,2,3,7,5,3,3,6,6,5,11,2,5,0,10,2,2,1,4,3,2,8,6,6,2,18,6,6,24,28,14,25,12,14,10,8,21
Noord-Beveland,GM1695,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,0,4,2,0,4,3,0,1,0,1,1,0,1,2,1,3,2,1,1,5,4,0,6,4,2,3,2,2,2,0,0,3,2,0,1,1,1,2,0,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,1,0,1,1,1,0,1,2,1,0,3
Wijdemeren,GM1696,24426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,2,1,0,1,0,0,2,1,1,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,5,0,4,1,2,2,2,1,4,0,1,3,2,3,3,3,5,1,2,5,3,2,5,4,8,8,3,5,9,5,9,7,3,11,9,7,12,10,12,17,17,13,11,16,18,13,20,16,11,14,9,5,11,12,4,11,6,9,10,12,10,4,8,9,5,8,8,9,10,5,8,2,8,7,4,8,5,1,1,2,2,4,3,1,2,2,7,5,5,14,13,8,13,14,10,16,9,7,7,9,10,12,20,11,11,8,8,8,18
Noordenveld,GM1699,31211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,2,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,1,0,2,3,2,11,3,6,3,1,12,4,1,4,6,4,5,3,3,2,14,7,16,12,7,5,1,9,3,9,7,11,2,3,3,3,7,4,4,2,9,0,2,1,0,3,2,1,2,0,1,2,1,3,1,0,2,4,2,0,0,2,0,1,4,4,5,2,4,1,4,5,1,2,3,1,2,5,3,6,3,3,7,2,3,4,10,3,5,9,4,10,10,3,9,5,4,1
Twenterand,GM1700,33711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,2,1,0,2,3,3,2,3,1,0,4,6,4,2,2,1,2,0,1,0,2,0,2,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,0,1,2,10,5,8,3,12,8,13,5,12,11,3,20,16,5,14,16,18,7,40,27,35,21,27,16,29,35,38,29,11,12,29,17,27,29,22,7,24,8,32,20,17,13,6,13,7,18,11,21,9,22,17,11,12,4,12,8,17,6,11,6,12,11,8,27,23,26,30,16,25,37,23,32,58,64,49,83,87,41,43,38,60
Westerveld,GM1701,19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,2,1,0,1,1,1,0,3,2,2,3,2,0,0,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,3,0,0,1,2,0,0,2,1,2,3,2,2,11,1,1,2,2,4,2,0,3,0,1,6,3,1,0,2,2,6,4,5,3,1,4,5,6,6,0,7,2,1,4,1,4,4,5,6,6,2,7,0,2,7,2,2,2,2,0,3,3,3,0,1,0,0,1,2,3,0,3,6,1,1,6,5,7,4,6,10,13,7,6,2,12,5,5
Sint Anthonis,GM1702,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,2,2,1,0,0,0,1,4,3,9,1,0,0,4,0,7,0,1,1,1,2,2,1,1,3,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,0,2,5,3,0,3,2,4,5,3,2,5,2,8,6,6,5,5,10,8,8,5,4,2,10,6,4,4,5,6,4,6,5,6,1,2,2,2,0,5,2,1,5,2,3,1,4,0,1,6,1,2,1,4,6,1,4,3,1,4,3,3,4,5,9,5,8,5,8,9,3,9,3,8,6,10,11,12,6,9,10,8,13,13
Lingewaard,GM1705,46760,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,1,1,3,0,8,3,2,1,1,3,2,3,3,1,1,0,1,3,5,3,2,2,1,5,3,2,4,2,3,4,0,2,4,4,0,0,0,1,3,6,2,0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,3,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,2,0,2,1,1,1,0,1,2,2,7,4,5,6,2,3,3,3,4,8,5,4,4,10,9,9,3,17,9,8,8,9,9,15,11,8,15,10,10,21,22,16,13,16,25,19,35,25,30,21,18,28,31,32,25,24,33,23,18,16,17,26,18,11,10,13,6,28,7,11,19,14,13,12,5,11,7,18,6,10,15,10,13,9,28,4,21,17,15,6,13,22,15,13,14,9,18,30,45,22,33,21,18,31,18,51,30,32,45,31,18,33
Cranendonck,GM1706,20971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,2,3,2,9,1,2,6,10,0,13,3,3,2,6,5,1,3,8,6,1,3,2,7,20,0,10,4,3,1,1,3,4,1,3,0,3,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,6,1,1,8,3,7,4,3,6,3,1,9,11,12,7,4,11,14,5,11,7,11,8,11,9,10,4,10,10,13,7,13,16,10,12,21,4,15,9,13,7,9,22,7,9,4,5,6,5,7,10,10,14,6,7,5,8,6,10,11,12,4,17,8,11,4,11,8,8,9,8,8,8,14,13,8,10,23,23,14,16,21,6,26,26,19,13,25,16,18,20,16
Steenwijkerland,GM1708,44323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,2,0,0,2,0,3,0,2,2,1,3,2,1,0,2,10,3,7,1,4,2,7,4,7,1,0,3,0,2,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,1,2,0,0,0,0,1,1,2,0,1,5,0,3,4,4,4,3,5,12,3,5,15,14,7,9,12,20,4,5,9,12,9,9,6,5,6,8,3,8,11,3,20,15,12,5,8,8,4,8,7,4,5,12,10,6,7,7,5,4,7,5,15,8,8,2,11,7,4,5,10,6,8,7,3,7,9,8,9,12,14,5,10,7,13,15,8,23,23,10,16,17,9,23,20,31,27,42,21,26,23,22,21
Moerdijk,GM1709,37188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,4,0,2,2,2,2,0,3,3,2,1,1,3,5,2,2,1,0,0,4,3,1,3,1,0,1,2,1,2,0,3,2,0,1,3,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,1,1,1,6,0,0,4,2,3,1,2,3,1,2,2,4,5,2,3,4,3,5,9,7,9,7,9,13,4,9,12,25,14,7,23,21,17,18,28,22,26,10,19,19,23,20,24,34,31,24,32,24,32,22,47,25,25,10,14,16,17,13,12,7,16,10,12,9,12,11,5,19,13,13,8,11,4,9,10,8,9,13,8,4,5,12,12,9,11,16,11,11,11,9,8,24,10,16,12,24,18,22,12,19,18,13,16
Echt-Susteren,GM1711,31774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,5,1,2,0,4,3,3,2,1,4,1,4,0,1,1,5,2,0,5,0,4,0,4,0,2,1,2,4,3,1,0,0,2,1,1,2,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,2,0,2,0,4,6,9,7,9,2,5,6,7,7,6,2,5,9,6,10,6,16,3,2,6,4,8,5,14,6,14,16,6,8,4,6,10,8,7,6,8,4,5,5,6,7,4,6,5,7,2,3,3,8,7,4,7,8,8,9,10,7,9,7,13,15,6,21,18,12,17,14,11,38,32,26,21,25,34,31,29
